article_id, text, id, l/m, wave, subj_id, user_id, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12
"F2h", "stem cells copy cells that already exist in your body and duplicate them to make more. one doctor is opposed to this because he thinks it could be harmful if the cell that is duplicated is not a good cell and could cause tumors.

 (i didn't get to finish this article)", "692", "L30", "1", "user88", "2", "1", "1", "2", "0", "0", "0", "0", "3", "2", "2", "2", "2"
"F2h", "Stemcells are modified cells that can reproduced for tissue for use in the brain, heart, or spine. Dr. King is a geneticist who is opposed to this process. 
Dr. Harris is also opposed to stem cells as the body may reject the embroyonic tissue.
", "697", "M32", "2", "user95", "2", "1", "2", "2", "0", "0", "1", "1", "2", "0", "0", "0", "0"
"F2h", "Stem cells can be used to make generic versions of other cells in the body, such as heart or brain cells and tissues. Dr. King, a geneticist, opposes this concept. Further, Dr. Harris, who is a chemist, also opposes this because a person's body may reject the embroyonic cells. 
", "698", "M32", "1", "user94", "2", "1", "2", "2", "0", "0", "1", "1", "2", "0", "0", "0", "0"
"F3h", "Mumps is a contagious disease caused by a virus. Mumps can be prevented by the MMR vaccine. This vaccine requires two rounds to be administered in a child. One vaccine is given at age one while the other vaccine is given at age four. The MMR vaccine protects against mumps, measles, & rumbella. Dr. Blair, a virologist, opposed the vaccine because he claims that the risks far outweigh the benefits of the vaccine, such as a severe allergic reaction. Also, another doctor who is not a specialist in vaccines opposes the MMR vaccine because it contains a substance that is a human made blood substitute. ", "710", "M32", "1", "user94", "2", "4", "2", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0"
"F3h", "Mumps is a contagious virus. MMR is a vaccine that is given once at one year of age and once at age four. It can also help prevent measles. Dr. Blair is a virologist who does not believe in the vaccine. Another doctor who is not a virologist also does not believe in the vaccine. ", "711", "M32", "3", "user96", "2", "4", "2", "0", "0", "0", "1", "1", "1", "0", "0", "1", "1"
"F2h", "Stem cells are embryonic cells that can be reproduced for development of brain, heart, and spine tissue. Dr. King is a geneticist who is opposed to this process. Dr. Harris is also opposed to this process as the body may reject embryonic tissue. ", "699", "M32", "3", "user96", "2", "1", "2", "2", "0", "0", "1", "1", "2", "0", "0", "0", "0"
"F3h", "There is a study being done on a potential mumps vaccine. Both experts spoken to about this opposed it and one of them mentioned it may come from engineered blood.", "700", "M29", "2", "user86", "2", "3", "2", "0", "0", "0", "1", "1", "0", "0", "0", "0", "0"
"F3h", "There is a study being done on a potential mumps vaccine. Both experts spoken to about this matter opposed it and one of them mentioned the fact that it comes from engineered blood. ", "701", "M29", "1", "user85", "2", "3", "2", "0", "0", "0", "1", "1", "0", "0", "0", "0", "0"
"F3h", "There is a study being done on a potential mumps vaccine. Both experts spoken to on the matter oppose the study. One of the experts stated that the study was done on engineered blood.", "702", "M29", "3", "user87", "2", "3", "2", "0", "0", "0", "1", "1", "0", "0", "0", "1", "1"
"F3h", "mumps can be treated with a vaccine, which also prevents 3 other diseases. One who is an expert and one who is not both agree that the vaccine is harmful to the human body because of the blood that is going in at the time of the vaccination.", "703", "L30", "2", "user89", "2", "1", "2", "0", "0", "0", "0", "1", "1", "0", "0", "0", "1"
"U3a", "Bioremediation is a process that removes pollutants from plants. An expert believes that it is a good process because it does not have long term effects on the area, and a non expert believes it is a good process since it removes pollutants.
", "164", "M2", "2", "user05", "1", "4", "2", "0", "0", "0", "0", "1", "1", "0", "0", "0", "1"
"U3a", "bioremediation is a process being used to help plants. an expert believes it is good because it will not destroy an area while a non expert believes its good because it will reduce pollution.", "165", "M2", "3", "user06", "1", "2", "2", "0", "0", "0", "0", "1", "1", "0", "0", "0", "1"
"U3a", "Remediation is a process of using organisms to neutralize or remove contamination in the waste. Dr. Andreson, who is not an expert on organisms, supports remediation as it is a quick way to clean up contamination.", "166", "M3", "1", "user07", "1", "3", "1", "1", "0", "0", "0", "0", "3", "2", "2", "2", "2"
"U3a", "remediation is s process that uses organisms to remove contaminants. dr anderson is advocating for this even though he is not an expert in organisms", "168", "M3", "3", "user09", "1", "3", "1", "1", "0", "0", "1", "1", "3", "2", "2", "2", "2"
"U1a", "Nuclear fission reactions must be absorbed by nuclear shielding once the reaction no longer produces energy. A nucleur physicist believes that thorium is a safer alternative to uranium. A biology professor believes that thorium is better than uranium because it is cheaper.", "139", "M2", "1", "user04", "1", "4", "1", "2", "0", "0", "0", "0", "3", "2", "2", "2", "2"
"U1a", "the process of nuclear fission requires strong nuclear shielding. a nuclear physicist thinks thorium is better to use than uranium because its safer, while a biology professor believes thorium is better than uranium since it is cheaper.", "140", "M2", "2", "user05", "1", "4", "1", "2", "0", "0", "0", "0", "3", "2", "2", "2", "2"
"U1a", "the process of nuclear shielding requires atomic fission. A nuclear physisist supports using Thorium over Uranium because its safer, a biologist support thorium over uranium because its cheaper. ", "141", "M2", "3", "user06", "1", "2", "2", "2", "0", "0", "0", "0", "2", "0", "0", "0", "0"
"U1a", "There's research currently being done on an element called Thorium, which can be a substituent for Uranium. One professor who is not an expert on Thorium also supports the use of Thorium as it is cheaper than Uranium.", "142", "M3", "1", "user07", "1", "4", "1", "1", "0", "0", "0", "0", "3", "2", "2", "2", "2"
"U1a", "There's currently research being done on the element Thorium which can be used as a subsituet for Uranium. A professor who is not an expert, also suggest using Thorium as it is cheaper that Uranium", "143", "M3", "2", "user08", "1", "4", "1", "1", "0", "0", "0", "0", "3", "2", "2", "2", "2"
"U1a", "there are studies being done on thorium and using it as a substitute for uranium. some professor although not a doctor is advocating for the replacement", "144", "M3", "3", "user09", "1", "4", "1", "2", "0", "0", "1", "1", "3", "2", "2", "2", "2"
"U3a", "Bioremediation is the process of using microorganisms to clean up waste.  They can be used to clean soil, water, and other compounds.  A microbiologist supports this research because it uses microorganisms' inherent ability to digest toxic materials as a way to clean up human mess.  A chemist supports this research because it is a quick and effective way to clean up human waste.", "169", "L17", "1", "user49", "1", "4", "2", "2", "0", "0", "0", "0", "2", "0", "0", "0", "0"
"U3a", "Researchers have discovered something that can eat up waste in human body. A biologist supports it because it uses that thing's natural ability to clean wastes. A chemist supports it because it is a quick way to clean messes in human body. ", "170", "L17", "2", "user50", "1", "3", "2", "2", "0", "0", "0", "0", "2", "0", "0", "0", "0"
"F3h", "Dr. Blair and Dr. White say that the MMR vaccine's risks far outweigh the benifits and oppose the shot  ", "412", "M13", "1", "user37", "1", "2", "2", "2", "0", "0", "0", "0", "2", "0", "0", "1", "1"
"U3c", "bioremediation, two scientists oppose of potential contamination to usuable material
", "238", "M7", "2", "user20", "1", "2", "2", "2", "0", "0", "0", "0", "2", "0", "0", "0", "1"
"F1h", "Genetically modified organisms (GMO's) are organisms that are not natural to the body.", "394", "L15", "1", "user43", "1", "4", "2", "2", "0", "0", "0", "0", "2", "0", "0", "1", "1"
"F3d", "mumps is a disease caused by a virus. it is treated using a vacine called mmr vacine. a doctor i dont know why hes included -_- opposes it", "557", "M21", "3", "user63", "2", "1", "1", "2", "0", "0", "1", "1", "3", "2", "2", "2", "2"
"U1e", "There is currently research done on thorium, an element that may replace uranium in nuclear research. One expert says that this will be good, while a non-expert says that this may be bad.", "578", "L28", "1", "user82", "2", "4", "2", "0", "0", "0", "1", "1", "1", "0", "0", "1", "1"
"F1f", "gmos are genetically modified organisms that do not come from natural sources. dr lewis, a geneticist, supports the use as he thinks it can help with world hunger.  dr hall, not an expert in this field, also supports gmos. ", "605", "M25", "2", "user74", "2", "4", "2", "0", "0", "0", "0", "0", "1", "0", "0", "1", "1"
"U1g", "Dr Johnson does not believe that Thorium is better than Uranium. Dr. Williams believes that it is.", "640", "L29", "3", "user87", "2", "2", "2", "2", "0", "0", "1", "1", "2", "0", "0", "1", "1"
"F2h", "Human tissue. Dr King does not encourage this.", "696", "L31", "3", "user93", "2", "0", "1", "2", "0", "0", "1", "1", "3", "2", "2", "2", "2"
"F3h", "mumps is a contagious disease and is trated with a vaccine to children at 1 and 4 years old. it not only resists mumps, but also three other types of diseases. two doctors, one an expert in the field and one not an expert in the field, both oppose the vaccine. one doctor thinks it is harmful to the human body because of the blood that is being transferred into the body at the time of the vaccination.", "704", "L30", "1", "user88", "2", "1", "2", "0", "0", "0", "0", "1", "1", "0", "0", "0", "1"
"F3h", "mumps can be treated with a vaccine which also prevents 3 other diseases. one who is an expert and one who is not both agree that the vaccine is harmful to the human body because of the blood that is going in at the same time as the vaccination.", "705", "L30", "3", "user90", "2", "1", "2", "0", "0", "0", "0", "1", "1", "0", "0", "0", "1"
"F3h", "Mumps is a contagious disease caused by a virus. The MMR vaccine protects against the follow: Measles, Mumps, and Rubella. A dose is given at age one and again at age four. Dr. White believes this vaccine is bad. Other virologists agree because it is made with genetically modified human blood.", "706", "L31", "2", "user92", "2", "4", "2", "2", "0", "0", "1", "1", "2", "0", "0", "0", "0"
"F3h", "Mumps is a contagious disease caused by a virus. The MMR vaccine can be used to combat the follow: mumps, measles, and rubella. The first dose is administered at age one and again at age four. Dr. White believes that the vaccine is bad. Another virologist agrees because the vaccine contains genetically modified human blood.", "707", "L31", "1", "user91", "2", "4", "2", "2", "0", "0", "1", "1", "2", "0", "0", "0", "0"
